Ticker,Name,Exchange,Category
JBCHEPHARM.BO,J.B.CHEMICALS & PHARMACEUTICAL,BSE,
JBMA.BO,JBM Auto Limited,BSE,
JBMA.NS,JBM Auto Limited,NSI,Auto Parts
JDORGOCHEM.BO,JD ORGOCHEM LTD.,BSE,
THANGAMAYL.BO,THANGAMAYIL JEWELLERY LTD,BSE,
UDAYJEW.BO,Uday Jewellery Industries Limi,BSE,
THANGAMAYL.NS,Thangamayil Jewellery Limited,NSI,Jewelry Stores
JHS.NS,JHS Svendgaard Laboratories Limited,NSI,Personal Products
JHS.BO,JHS Svendgaard Laboratories Ltd.,BSE,
JSLHISAR.NS,Jindal Stainless (Hisar) Limited,NSI,Steel & Iron
JSLHISAR.BO,Jindal Stainless (Hisar) Limit,BSE,
JINDCAP.BO,Jindal Capital Ltd.,BSE,
JIKIND.NS,JIK Industries Limited,NSI,Home Furnishings & Fixtures
JINDALSTEL.NS,Jindal Steel & Power Limited,NSI,Steel & Iron
JINDALPOLY.NS,Jindal Poly Films Limited,NSI,Specialty Chemicals
JSL.NS,Jindal Stainless Limited,NSI,Steel & Iron
JJFINCOR.BO,JJ Finance Corporation Ltd,BSE,
JKPHARMA.BO,J.K.PHARMACHEM LTD.,BSE,
JKCEMENT.BO,J.K.CEMENT LTD.,BSE,
JSHL.BO,JLA Infraville Shoppers Limite,BSE,
JMFINANCIL.BO,JM FINANCIAL LTD.,BSE,
JMTAUTOLTD.NS,JMT Auto Limited,NSI,Auto Parts
JMCPROJECT.NS,JMC Projects (India) Limited,NSI,General Contractors
JOINDRE.BO,Joindre Capital Services Ltd.,BSE,
JOCIL.NS,Jocil Limited,NSI,Chemicals - Major Diversified
JOONKTOLL.BO,Joonktollee Tea & Industries Limited,BSE,
JRFOODS.BO,JR Foods Ltd.,BSE,
JSWHL.BO,JSW Holdings Limited,BSE,
JSLINDL.BO,JSL INDUSTRIES LTD.,BSE,
JUBLINDS.BO,JUBILANT INDUSTRIES LTD.,BSE,
LUDLOWJUT.BO,Ludlow Jute & Specialities Ltd.,BSE,
JYOTHYLAB.BO,Jyothy Laboratories Limited,BSE,
JYOTISTRUC.NS,Jyoti Structures Limited,NSI,Electric Utilities
JYOTISTRUC.BO,JYOTI STRUCTURES LTD.,BSE,
KANCHI.BO,Kanchi Karpooram Ltd.,BSE,
KAMATHOTEL.BO,KAMAT HOTELS (INDIA) LTD.,BSE,
KAMDHENU.NS,Kamdhenu Limited,NSI,Steel & Iron
KALPATPOWR.NS,Kalpataru Power Transmission Limited,NSI,Electric Utilities
KAMAHOLD.BO,KAMA HOLDINGS LIMITED,BSE,
KANANIIND.NS,Kanani Industries Limited,NSI,"Recreational Goods, Other"
KAKTEX.BO,Kakatiya Textiles Ltd.,BSE,
KAUSHALYA.BO,Kaushalya Infrastructure Development Corporation Limited,BSE,
KALPATPOWR.BO,KALPATARU POWER TRANSMISSION L,BSE,
KAYA.BO,Kaya Limited,BSE,
KICL.BO,KALYANI INVESTMENT COMPANY LTD,BSE,
KANPRPLA.BO,Kanpur Plastipack Ltd,BSE,
KANSHST.BO,Kanishk Steel Industries Ltd.,BSE,
KABSON.BO,Kabsons Industries Limited,BSE,
KAMATHOTEL.NS,Kamat Hotels (India) Limited,NSI,Lodging
KARMAENG.BO,KARMA ENERGY LTD.,BSE,
KAMANWALA.BO,Kamanwala Housing Construction Limited.,BSE,
KARURVYSYA.NS,The Karur Vysya Bank Limited,NSI,Money Center Banks
KACHCHH.BO,Kachchh Minerals Ltd.,BSE,
KAYA.NS,Kaya Limited,NSI,Personal Products
KARURVYSYA.BO,KARUR VYSYA BANK LTD.,BSE,
KANORICHEM.BO,KANORIA CHEMICALS & INDUSTRIES,BSE,
KALLAM.BO,Kallam Spinning Mills Ltd.,BSE,
KTKBANK.NS,The Karnataka Bank Limited,NSI,Money Center Banks
KANANIIND.BO,Kanani Industries Ltd,BSE,
KAMDHENU.BO,Kamdhenu Limited,BSE,
KSL.BO,KALYANI STEELS LTD.,BSE,
PKTEA.NS,The Peria Karamalai Tea and Produce Company Limited,NSI,Farm Products
KAPPH.BO,Kappac Pharma Ltd.,BSE,
KAPILRAJ.BO,Kapil Raj Finance Ltd.,BSE,
KANSAINER.BO,KANSAI NEROLAC PAINTS LTD.,BSE,
KANORICHEM.NS,Kanoria Chemicals & Industries Limited,NSI,Chemicals - Major Diversified
KICL.NS,Kalyani Investment Company Limited,NSI,Asset Management
KAVVERITEL.NS,Kavveri Telecom Products Limited,NSI,Communication Equipment
KBSINDIA.BO,KBS INDIA LIMITED,BSE,
KCP.NS,The KCP Limited,NSI,Diversified Machinery
KCLINFRA.BO,KCL Infra Projects Limited,BSE,
KCPSUGIND.BO,KCP Sugar & Industries Corp Ltd.,BSE,
KDML.BO,Khemani Distributors & Marketi,BSE,
KDDL.NS,KDDL Limited,NSI,Jewelry Stores
KEC.BO,KEC INTERNATIONAL LTD.,BSE,
KTIL.BO,KESAR TERMINALS & INFRASTRUCTU,BSE,
KEMISTAR.BO,KEMISTAR CORPORATION LIMITED,BSE,
KEI.NS,KEI Industries Limited,NSI,Diversified Electronics
KEERTHI.BO,Keerthi Industries Limited,BSE,
KENFIN.BO,Ken Financial Services Ltd,BSE,
KERNEX.NS,Kernex Microsystems (India) Limited,NSI,Technical & System Software
KELLTONTEC.NS,Kellton Tech Solutions Limited,NSI,Business Software & Services
KESORAMIND.NS,Kesoram Industries Limited,NSI,Rubber & Plastics
KEDIACN.BO,"Kedia Construction Co., Ltd.",BSE,
SHK.NS,S H Kelkar and Company Limited,NSI,Conglomerates
KERNEX.BO,Kernex Microsystems India Ltd,BSE,
KESORAMIND.BO,Kesoram Industries Ltd.,BSE,
KEYCORP.BO,KEY CORP LTD.,BSE,
KELLTONTEC.BO,KELLTON TECH SOLUTIONS LTD.,BSE,
KEI.BO,KEI INDUSTRIES LTD.,BSE,
KGDENIM.BO,KG Denim Ltd.,BSE,
KGPETRO.BO,K G Petrochem Ltd,BSE,
KHYATI.BO,Khyati Multimedia Entertainment Ltd.,BSE,
RADICO.BO,Radico Khaitan Ltd.,BSE,
RADICO.NS,Radico Khaitan Limited,NSI,
KHANDSE.NS,Khandwala Securities Limited,NSI,Investment Brokerage - National
KHOOBSURAT.BO,KHOOBSURAT LTD,BSE,
KHAITANLTD.NS,Khaitan (India) Limited,NSI,Confectioners
KIRIINDUS.NS,Kiri Industries Limited,NSI,Specialty Chemicals
KIRIINDUS.BO,KIRI INDUSTRIES LTD.,BSE,
KIRANVYPAR.BO,KIRAN VYAPAR LTD,BSE,
KISAN.BO,Kisan Mouldings Limited,BSE,
KINETRU.BO,KINETIC TRUST LTD.,BSE,
KINGSINFR.BO,KINGS INFRA VENTURES LIMITED,BSE,
KIFS.BO,KIFS FINANCIAL SERVICES LTD.,BSE,
KINGFA.BO,Kingfa Science & Technology (I,BSE,
KINETICENG.BO,KINETIC ENGINEERING LTD.,BSE,
KIRLOSIND.BO,KIRLOSKAR INDUSTRIES LTD,BSE,
KIRLOSENG.BO,KIRLOSKAR OIL ENGINES LTD.,BSE,
KIRLOSIND.NS,Kirloskar Industries Limited,NSI,Asset Management
KIRANPR.BO,Kiran Print Pack Ltd,BSE,
KLBRENG-B.BO,Kilburn Engineering Limited,BSE,
KIDUJA.BO,Kiduja India Ltd,BSE,
KJMCFIN.BO,KJMC Financial Services Ltd.,BSE,
KKFIN.BO,K K Fincorp Limited,BSE,
KKALPANAIND.BO,KKALPANA INDUSTRIES (INDIA) LT,BSE,
KKPLASTICK.BO,Kkalpana Plastick Limited,BSE,
KLGCAP.BO,Klg Capital Services Ltd,BSE,
KMCSHIL.BO,KMC Speciality Hospitals (India) Ltd.,BSE,
KMSUGAR.NS,K M Sugar Mills Limited,NSI,Confectioners
NACHKNIT.BO,NACHMO KNITEX LTD.,BSE,
VANDANA.BO,VANDANA KNITWEAR LTD.,BSE,
LWSKNIT.BO,LWS KNITWEAR LTD.,BSE,
KOLTEPATIL.BO,KOLTE-PATIL DEVELOPERS LTD.,BSE,
KOTHARIPET.NS,Kothari Petrochemicals Limited,NSI,Chemicals - Major Diversified
KOKUYOCMLN.NS,Kokuyo Camlin Limited,NSI,Business Equipment
KOLTEPATIL.NS,Kolte-Patil Developers Limited,NSI,Real Estate Development
KPEL.BO,K.P. Energy Limited,BSE,
SRIKPRIND.BO,SRI KPR INDUSTRIES LTD.,BSE,
KPRMILL.BO,K.P.R. Mill Limited,BSE,
SHRIKRISH.BO,Shri Krishna Devcon Limited,BSE,
KRYPTONQ.BO,Krypton Industries Ltd.,BSE,
KRBL.NS,KRBL Limited,NSI,Food - Major Diversified
KRIDHANINF.NS,KRIDHAN INFRA LIMI INR2,NSI,
KRITINUT.BO,Kriti Nutrients Ltd,BSE,
KSE.BO,KSE LTD.,BSE,
KSBPUMPS.BO,KSB Pumps Limited,BSE,
KUANTUM.BO,KUANTUM PAPERS LTD.,BSE,
KUBERJI.BO,Kuber Udyog Limited,BSE,
LT.NS,Larsen & Toubro Limited,NSI,General Contractors
SLSTLQ.BO,Sri Lakshmi Saraswathi Textiles (Arni) Limited,BSE,
RISHILASE.BO,Rishi Laser Ltd,BSE,
MOREPENLAB.NS,Morepen Laboratories Limited,NSI,Drug Manufacturers - Major
MOREPENLAB.BO,Morepen Laboratories Ltd.,BSE,
LYKALABS.NS,Lyka Labs Limited,NSI,Biotechnology
LEHAR.BO,Lawreshwar Polymers Ltd.,BSE,
LAKPRE.BO,LAKSHMI PRECISION SCREWS LTD.,BSE,
LAFFANSQ.BO,Laffans Petrochemicals Limited,BSE,
UNICHEMLAB.NS,Unichem Laboratories Limited,NSI,Drug Manufacturers - Major
LT.BO,LARSEN & TOUBRO LTD.,BSE,
LAKSHMIMIL.BO,LAKSHMI MILLS COMPANY LTD.,BSE,
LAKHOTIA.BO,LAKHOTIA POLYESTERS (INDIA) LT,BSE,
BROOKS.BO,BROOKS LABORATORIES LTD.,BSE,
LAOPALA.BO,La Opala RG Limited,BSE,
LAKPRE.NS,Lakshmi Precision Screws Limited,NSI,Machine Tools & Accessories
LAMBODHARA.NS,Lambodhara Textiles Limited,NSI,Textile Industrial
PARNAXLAB.BO,PARNAX LAB LTD.,BSE,
VIVIMEDLAB.NS,Vivimed Labs Limited,NSI,Specialty Chemicals
INDSWFTLAB.NS,Ind-Swift Laboratories Limited,NSI,Drug Manufacturers - Major
LPDC.BO,LANDMARK PROPERTY DEVELOPMENT,BSE,
UNICHEMLAB.BO,Unichem Laboratories Limited,BSE,
LYKALABS.BO,LYKA LABS LTD.,BSE,
SOUTLAT.BO,SOUTHERN LATEX LTD.,BSE,
NEULANDLAB.NS,Neuland Laboratories Limited,NSI,Drugs - Generic
DENISCHEM.BO,DENIS CHEM LAB LTD,BSE,
NEULANDLAB.BO,NEULAND LABORATORIES LTD.,BSE,
LATIMMETAL.BO,La Tim Metal & Industries Limi,BSE,
AUROLAB.BO,Auro Laboratories Ltd.,BSE,
VIVIMEDLAB.BO,VIVIMED LABS LTD.,BSE,
MERCURYLAB.BO,Mercury Laboratories Limited,BSE,
LAXMIMACH.BO,LAKSHMI MACHINE WORKS LTD.,BSE,
COLINZ.BO,Colinz Laboratories Ltd.,BSE,
VJLAXMIE.BO,Veejay Lakshmi Engineering Works Limited,BSE,
LAXMIMACH.NS,Lakshmi Machine Works Limited,NSI,Diversified Machinery
INDSWFTLAB.BO,IND-SWIFT LABORATORIES LTD.,BSE,
LANCORHOL.BO,Lancor Holdings Ltd.,BSE,
MAKERSL.BO,Makers Laboratories Limited,BSE,
CORALAB.BO,Coral Laboratories Limited,BSE,
TEEM.BO,TEEM LABORATORIES LTD.,BSE,
PENINLAND.NS,Peninsula Land Limited,NSI,Real Estate Development
PENINLAND.BO,PENINSULA LAND LTD.,BSE,
CAPLIPOINT.NS,CAPLIN POINT LABOR INR2,NSI,
LAKSHMIEFL.NS,LAKSHMI ENERGY & F INR2,NSI,
LFIC.NS,Lakshmi Finance & Industrial Corporation Limited,NSI,Asset Management
BALMLAWRIE.BO,BALMER LAWRIE & CO.LTD.,BSE,
LAMBODHARA.BO,Lambodhara Textiles Ltd,BSE,
LACTOSE.BO,Lactose (India) Ltd.,BSE,
LCCINFOTEC.BO,LCC INFOTECH LTD.,BSE,
LCCINFOTEC.NS,LCC Infotech Limited,NSI,Education & Training Services
INOXLEISUR.BO,Inox Leisure Limited,BSE,
LEENEE.BO,Lee & Nee Softwares (Exports) Ltd.,BSE,
BERVINL.BO,Bervin Investment & Leasing Ltd.,BSE,
INOXLEISUR.NS,Inox Leisure Limited,NSI,Entertainment - Diversified
MAYUR.BO,Mayur Leather Products Ltd.,BSE,
VOLLF.BO,Voltaire Leasing & Finance Ltd.,BSE,
LESHAIND.BO,LESHA INDUSTRIES LTD.,BSE,
BRIJLEAS.BO,Brijlaxmi Leasing & Finance Ltd.,BSE,
SHVFL.BO,SHREEVATSAA FINANCE & LEASING,BSE,
SHIKHARLETR.BO,SHIKHAR LEASING & TRADING LTD.,BSE,
TRINITYLEA.BO,TRINITY LEAGUE INDIA LTD.,BSE,
LGBBROSLTD.NS,L.G. Balakrishnan & Bros Limited,NSI,Auto Parts
LGBBROSLTD.BO,L.G.BALAKRISHNAN & BROS.LTD.,BSE,
SUVEN.NS,Suven Life Sciences Limited,NSI,Drugs - Generic
SONATSOFTW.NS,Sonata Software Limited,NSI,
RPGLIFE.NS,RPG Life Sciences Limited,NSI,Drugs - Generic
MCLEODRUSS.NS,McLeod Russel India Limited,NSI,Food - Major Diversified
LINCOPH.BO,Lincoln Pharmaceuticals Ltd.,BSE,
COUNCODOS.NS,Country Condo'S Limited,NSI,Real Estate Development
COROMANDEL.NS,Coromandel International Limited,NSI,Agricultural Chemicals
RMMIL.NS,Resurgere Mines & Minerals India Limited,NSI,Industrial Metals & Minerals
MANAKSTELTD.BO,Manaksia Steels Limited,BSE,
MOIL.NS,MOIL Limited,NSI,Industrial Metals & Minerals
CAPFIN.BO,Capfin India Limited,BSE,
SUPTANERY.BO,SUPER TANNERY LIMITED,BSE,
SAB.BO,SAB INDUSTRIES LIMITED,BSE,
SYMPHONY.NS,Symphony Limited,NSI,Electronic Equipment
NECLIFE.NS,Nectar Lifesciences Limited,NSI,Drug Manufacturers - Major
SKIL.BO,SKIL Infrastructure Limited,BSE,
PHOENIXLTD.NS,The Phoenix Mills Limited,NSI,Real Estate Development
RICHIRICH.BO,RICHIRICH INVENTURES LIMITED,BSE,
LICNFNHGP.BO,LIC MF EXHNGE TRADED FUND NIFT,BSE,
STAR.BO,Strides Shasun Limited,BSE,
CAPPIPES.BO,Captain Pipes Limited,BSE,
BANCOINDIA.NS,Banco Products (India) Limited,NSI,Auto Parts
UPL.NS,UPL Limited,NSI,Agricultural Chemicals
INDUSINDBK.NS,IndusInd Bank Limited,NSI,Money Center Banks
LOVABLE.BO,LOVABLE LINGERIE LTD.,BSE,
SPMLINFRA.BO,SPML INFRA LIMITED,BSE,
GRAVITA.NS,Gravita India Limited,NSI,Metal Fabrication
MINFY.BO,Mahaveer Infoway Limited,BSE,
LIBORD.BO,LIBORD SECURITIES LTD.,BSE,
METROGLOBL.BO,METROGLOBAL LIMITED,BSE,
RAJINFRA.BO,RAJESWARI INFRASTRUCTURE LIMIT,BSE,
LKPFIN.BO,LKP Finance Limited,BSE,
STEWARTQ.BO,Stewarts & Lloyds Of India Ltd.,BSE,
PUNJLLOYD.NS,Punj Lloyd Limited,NSI,General Contractors
PETRONET.BO,Petronet LNG Ltd.,BSE,
PETRONET.NS,Petronet LNG Limited,NSI,Oil & Gas Refining & Marketing
SICAL.NS,Sical Logistics Limited,NSI,Air Delivery & Freight Services
PATINTLOG.NS,Patel Integrated Logistics Limited,NSI,Air Delivery & Freight Services
PATINTLOG.BO,Patel Integrated Logistics Limited,BSE,
LONTE.BO,Longview Tea Company Ltd.,BSE,
LOHIASEC.BO,Lohia Securities Ltd.,BSE,
SHREYAS.NS,Shreyas Shipping and Logistics Limited,NSI,Shipping
TIGERLOGS.BO,TIGER LOGISTICS (INDIA) LTD,BSE,
SICAL.BO,Sical Logistics Ltd.,BSE,
LOKESHMACH.BO,LOKESH MACHINES LTD.,BSE,
SHREYAS.BO,SHREYAS SHIPPING & LOGISTICS L,BSE,
LOVABLE.NS,Lovable Lingerie Limited,NSI,Textile - Apparel Clothing
LOKESHMACH.NS,Lokesh Machines Limited,NSI,Diversified Machinery
SNOWMAN.BO,SNOWMAN LOGISTICS LTD,BSE,
SNOWMAN.NS,Snowman Logistics Limited,NSI,Air Delivery & Freight Services
LOYALTEX.BO,Loyal Textile Mills Limited,BSE,
LORDSCH.BO,LORDS CHEMICALS LTD.,BSE,
VRLLOG.NS,VRL Logistics Limited,NSI,Trucking
SHAKTIGAS.BO,SHRI SHAKTI LPG LTD.,BSE,
LSIND.BO,LS INDUSTRIES LTD.,BSE,
SHERVANI.BO,Shervani Industrial Syndicate Ltd,BSE,
SAKHTISUG.NS,Sakthi Sugars Limited,NSI,Confectioners
PRIMESECU.NS,Prime Securities Limited,NSI,Investment Brokerage - National
PRAJIND.BO,Praj Industries Ltd.,BSE,
PHOTOQUP.BO,Photoquip India Ltd.,BSE,
PERSISTENT.BO,Persistent Systems Limited,BSE,
INFOMEDIA.NS,Infomedia Press Limited,NSI,Publishing - Newspapers
INFOMEDIA.BO,Infomedia Press Limited,BSE,
INDPRUD.BO,Industrial & Prudential Investment Company Ltd.,BSE,
COUNCODOS.BO,Country Condo'S Limited,BSE,
TYROON.BO,Tyroon Tea Co. Ltd.,BSE,
TYCHE.BO,Tyche Industries Ltd,BSE,
TVSMOTOR.NS,TVS Motor Company Limited,NSI,Auto Manufacturers - Major
TVSMOTOR.BO,TVS Motor Company Limited,BSE,
TTML.NS,Tata Teleservices (Maharashtra) Limited,NSI,Wireless Communications
TSL.BO,TSL Industries Limited,BSE,
TRF.NS,TRF Limited,NSI,Diversified Machinery
TRF.BO,TRF Limited,BSE,
TRANSFRE.BO,Trans Freight Containers Limited,BSE,
TPLPLAST.BO,TPL Plastech Limited,BSE,
TNTELE.BO,Tamilnadu Telecommunications Limited,BSE,
TITAN.NS,Titan Company Limited,NSI,Jewelry Stores
TIJARIA.NS,Tijaria Polypipes Limited,NSI,Rubber & Plastics
TI.NS,Tilaknagar Industries Ltd.,NSI,Beverages - Wineries & Distillers
THOMASCOOK.BO,Thomas Cook (India) Limited,BSE,
THERMAX.NS,Thermax Limited,NSI,Diversified Machinery
THERMAX.BO,Thermax Ltd.,BSE,
TCS.BO,Tata Consultancy Services Limited,BSE,
TCMLMTD.BO,TCM Limited,BSE,
TATAPOWER.BO,The Tata Power Company Limited,BSE,
TATAMTRDVR.NS,Tata Motors Limited,NSI,Auto Manufacturers - Major
TATAMETALI.BO,Tata Metaliks Limited,BSE,
TATACOMM.NS,Tata Communications Limited,NSI,Wireless Communications
TANTIACONS.BO,TANTIA CONSTRUCTIONS LTD.,BSE,
TANLA.BO,Tanla Solutions Limited,BSE,
TAKE.NS,TAKE Solutions Limited,NSI,Information Technology Services
SYSCHEM.BO,Syschem India Ltd.,BSE,
SYMPHONY.BO,Symphony Limited,BSE,
SUYOG.BO,SUYOG TELEMATICS LTD,BSE,
SURANASOL.NS,Surana Solar Limited,NSI,Diversified Utilities
SUPREMEIND.BO,The Supreme Industries Limited,BSE,
SUPER.BO,SUPER SALES INDIA LTD.,BSE,
LUXIND.NS,Lux Industries Limited,NSI,Textile - Apparel Clothing
LUPIN.BO,Lupin Limited,BSE,
LUHARUKA.BO,Luharuka Media & Infra Limited,BSE,
LUXIND.BO,LUX Industries Limited,BSE,
LUMAXIND.NS,Lumax Industries Limited,NSI,Auto Parts
LUMAXIND.BO,Lumax Industries Limited,BSE,
LYKISLTD.BO,LYKIS LIMITED,BSE,
SOLIMAC.BO,Solitaire Machine Tools Limited,BSE,
MTNL.NS,Mahanagar Telephone Nigam Limited,NSI,Wireless Communications
MTNL.BO,Mahanagar Telephone Nigam Limited,BSE,
MHLXMIRU.BO,Mahalaxmi Rubtech Ltd,BSE,
MAZDALTD.BO,Mazda Ltd,BSE,
MAWANASUG.BO,Mawana Sugars Limited,BSE,
MATRAREAL.BO,Matra Realty Ltd,BSE,
MASTEK.NS,Mastek Limited,NSI,Information Technology Services
MARUTI.BO,Maruti Suzuki India Limited,BSE,
MARKSANS.NS,Marksans Pharma Limited,NSI,
MARICO.BO,Marico Limited,BSE,
MANJEERA.BO,Manjeera Constructions Ltd.,BSE,
MANINFRA.BO,Man Infraconstruction Limited,BSE,
MANAKSIA.BO,Manaksia Limited,BSE,
MALUPAPER.NS,Malu Paper Mills Limited,NSI,Paper & Paper Products
MAHSEAMLES.BO,Maharashtra Seamless Limited,BSE,
MAHASTEEL.BO,Mahamaya Steel Industries Ltd.,BSE,
MAHALXSE.BO,Mahalaxmi Seamless Ltd.,BSE,
MACPLASQ.BO,Machino Plastics Limited,BSE,
INANI.BO,Inani Marbles & Industries Limited,BSE,
MALTC.BO,Malabar Trading Company Ltd.,BSE,
MAHABANK.BO,Bank of Maharashtra,BSE,
MANALIPETC.BO,MANALI PETROCHEMICAL LTD.,BSE,
MADHAV.BO,MADHAV MARBLES & GRANITES LTD.,BSE,
MANINDS.BO,MAN INDUSTRIES (INDIA) LTD.,BSE,
MODMA.BO,MODERN MALLEABLES LTD.,BSE,
PRIMECAPM.BO,PRIME CAPITAL MARKET LTD.,BSE,
MADHUCON.BO,MADHUCON PROJECTS LTD.,BSE,
MASTEK.BO,Mastek Limited,BSE,
INTCAPM.BO,Integra Capital Management Ltd.,BSE,
TECHM.BO,Tech Mahindra Limited,BSE,
NEERAJ.BO,NEERAJ PAPER MARKETING LIMITED,BSE,
MARIS.BO,Maris Spinners Ltd.,BSE,
STANROS.BO,STANROSE MAFATLAL INVESTMENTS,BSE,
MAHACORP.BO,MAHARASHTRA CORPORATION LTD.,BSE,
MEFCOMCAP.BO,Mefcom Capital Markets Limited,BSE,
MARGPROIN.BO,Marg Projects And Infrastructure Ltd.,BSE,
RAJTUBE.BO,Rajasthan Tube Manufacturing Company Ltd,BSE,
MARALOVER.BO,MARAL OVERSEAS LTD.,BSE,
MAYURUNIQ.BO,MAYUR UNIQUOTERS LTD.,BSE,
MAHLIFE.BO,MAHINDRA LIFESPACE DEVELOPERS,BSE,
MNKCMILTD.BO,Manaksia Coated Metals & Indus,BSE,
MANUGRAPH.BO,MANUGRAPH INDIA LTD.,BSE,
MANINDS.NS,Man Industries (India) Limited,NSI,Steel & Iron
PREMCAPM.BO,Premium Capital Market & Investment Ltd.,BSE,
MARKSANS.BO,Marksans Pharma Ltd.,BSE,
MARICO.NS,Marico Limited,NSI,Personal Products
M&M.BO,MAHINDRA & MAHINDRA LTD.,BSE,
M&MFIN.NS,Mahindra & Mahindra Financial Services Limited,NSI,Credit Services
MARGOFIN.BO,MARGO FINANCE LIMITED,BSE,
MANAKSTEEL.NS,MANAKSIA STEELS LT INR1,NSI,
MARATHON.BO,Marathon Nextgen Realty Ltd,BSE,
MANGIND.BO,MANGALAM INDUSTRIAL FINANCE LT,BSE,
MANINFRA.NS,Man Infraconstruction Limited,NSI,General Contractors
MBLINFRA.NS,MBL Infrastructures Limited,NSI,General Contractors
MBLINFRA.BO,MBL Infrastructures Limited,BSE,
MCCHRLS-B.BO,Mac Charles (India) Ltd.,BSE,
MCDHOLDING.NS,McDowell Holdings Limited,NSI,Investment Brokerage - National
MDRNSTL.BO,Modern Steels Ltd.,BSE,
SAMBHAAV.NS,Sambhaav Media Limited,NSI,Publishing - Newspapers
RADAAN.NS,Radaan Mediaworks India Limited,NSI,Entertainment - Diversified
PRECOT.NS,Precot Meridian Limited,NSI,Textile Industrial
MEGASOFT.BO,Megasoft Ltd.,BSE,
MEGACOR.BO,Mega Corporation Ltd.,BSE,
PICTUREHS.BO,PICTUREHOUSE MEDIA LTD.,BSE,
INDBANK.BO,INDBANK MERCHANT BANKING SERVI,BSE,
MERCANTILE.BO,Mercantile Ventures Limited,BSE,
MEDICAPQ.BO,Medi-Caps Limited,BSE,
MEP.BO,MEP Infrastructure Developers,BSE,
MEGRISOFT.BO,Megri Soft Limited,BSE,
POLYMED.NS,Poly Medicure Limited,NSI,Medical Instruments & Supplies
BAGFILMS.BO,B.A.G.FILMS & MEDIA LTD.,BSE,
MENNPIS.BO,Menon Pistons Ltd.,BSE,
MEP.NS,MEP Infrastructure Developers Limited,NSI,Heavy Construction
UNISON.BO,UNISON METALS LTD,BSE,
SHILPAMED.NS,Shilpa Medicare Limited,NSI,Drugs - Generic
MELSTAR.NS,Melstar Information Technologies Limited,NSI,Business Software & Services
RATNAMANI.NS,Ratnamani Metals & Tubes Limited,NSI,Steel & Iron
INDRAMEDCO.NS,Indraprastha Medical Corporation Limited,NSI,Hospitals
OCTAVE.BO,PERFECT-OCTAVE MEDIA PROJECTS,BSE,
POWERMECH.BO,Power Mech Projects Limited,BSE,
PML.BO,Paul Merchants Ltd.,BSE,
SML.BO,Soni Medicare Limited,BSE,
MFSL.NS,Max Financial Services Limited,NSI,Life Insurance
MFLINDIA.BO,MFL INDIA LTD.,BSE,
MHRIL.NS,Mahindra Holidays & Resorts India Limited,NSI,Resorts & Casinos
SUBSM.BO,Subhash Silk Mills Limited,BSE,
SKYLMILAR.BO,Skyline Millars Ltd.,BSE,
RAMAPPR-B.BO,Rama Paper Mills Ltd.,BSE,
PRANAVSP.BO,Pranavaditya Spinning Mills Limited,BSE,
NAHARSPING.BO,NAHAR SPINNING MILLS LTD.,BSE,
MIRZAINT.NS,Mirza International Limited,NSI,Textile - Apparel Footwear & Accessories
MINDTREE.BO,MindTree Limited,BSE,
20MICRONS.NS,20 Microns Limited,NSI,Industrial Metals & Minerals
20MICRONS.BO,20 MICRONS LTD.,BSE,
NIWASSP.BO,NIWAS SPINNING MILLS LTD.,BSE,
MINDACORP.NS,Minda Corporation Limited,NSI,Auto Parts
MIDESTI-B.BO,MIDEAST (INDIA) LTD.,BSE,
COCHINM.BO,Cochin Minerals & Rutile Ltd.,BSE,
RUBYMILLS.BO,RUBY MILLS LTD.,BSE,
MIRZAINT.BO,MIRZA INTERNATIONAL LTD.,BSE,
MINDACORP.BO,Minda Corporation Limited,BSE,
SATYA.BO,SATYA MINERS & TRANSPORTERS LT,BSE,
MLKFOOD.BO,Milkfood Ltd.,BSE,
UTTAMSUGAR.BO,UTTAM SUGAR MILLS LTD.,BSE,
MOHITPPR.BO,Mohit Paper Mills Limited,BSE,
PHOENIXLTD.BO,THE PHOENIX MILLS LTD,BSE,
SARDAEN.NS,Sarda Energy & Minerals Limited,NSI,Steel & Iron
SURYALA.BO,Suryalata Spinning Mills Limited,BSE,
MYSPAPE.BO,The Mysore Paper Mills Limited,BSE,
MINDTECK.BO,Mindteck (India) Limited,BSE,
SURYAAMBA.BO,Suryaamba Spinning Mills Ltd,BSE,
WSTCSTPAPR.BO,West Coast Paper Mills Limited,BSE,
MMTC.NS,MMTC Limited,NSI,Industrial Metals & Minerals
MMWL.BO,MEDIA MATRIX WORLDWIDE LTD.,BSE,
MMFL.BO,M.M.FORGINGS LTD.,BSE,
MMTC.BO,MMTC Ltd.,BSE,
MMRUBBR-B.BO,MM Rubber Co. Ltd.,BSE,
MNIL.BO,Mega Nirman & Industries Limit,BSE,
MORARJEE.NS,Morarjee Textiles Limited,NSI,Textile Industrial
MOBILTEL.BO,Mobile Telecommunications Ltd.,BSE,
MODINSU.BO,MODERN INSULATORS LTD.,BSE,
MOHITIND.NS,Mohit Industries Limited,NSI,Textile Industrial
SANGHVIMOV.BO,SANGHVI MOVERS LTD.,BSE,
MODIPON.BO,Modipon Ltd.,BSE,
MOTILALOFS.BO,MOTILAL OSWAL FINANCIAL SERVIC,BSE,
