Name,Exchange,Ticker,corr
Deccan Cements Limited,NSI,DECCANCE.NS,-19.25
Vaishno Cement Company Limited,BSE,VAICC.BO,
Centum Electronics Limited,NSI,CENTUM.NS,1.22
Sri Chakra Cement Limited,BSE,SRICC.BO,
SHREE DIGVIJAY CEMENT CO.LTD.,BSE,SHREDIGCEM.BO,-16.08
ORIENT CEMENT LTD,BSE,ORIENTCEM.BO,
Century Enka Limited,NSI,CENTENKA.NS,-4.23
The India Cements Limited,NSI,INDIACEM.NS,-16.8
Century Enka Ltd.,BSE,CENTENKA.BO,-5.06
Kajaria Ceramics Limited,NSI,KAJARIACER.NS,29.6
Deccan Cements Ltd.,BSE,DECCANCE.BO,-23.81
MURUDESHWAR CERAMICS LTD.,BSE,MURUDCERA.BO,-16.18
CG-VAK Software and Exports Limited,BSE,CGVAK.BO,-21.52
Capri Global Capital Limited,NSI,CGCL.NS,-3.15
CAPRI GLOBAL CAPITAL LIMITED,BSE,CGCL.BO,
Link Pharma Chem Ltd.,BSE,LINKPH.BO,21.06
Sunitee Chemicals Ltd.,BSE,SUNITEE.BO,
Sukhjit Starch & Chemicals Ltd.,BSE,SUKHJITS.BO,18.39
Sudarshan Chemical Industries Limited,NSI,SUDARSCHEM.NS,-9.22
Sikozy Realtors Ltd,BSE,SIKOZY.BO,
Refnol Resins & Chemicals Ltd.,BSE,REFNOL.BO,12.9
Lotus Chocolate Company Limited,BSE,LOTUSCHO.BO,3.35
"Haryana Leather Chemicals, Ltd.",BSE,HARLETH.BO,11.5
Fischer Chemic Ltd.,BSE,FISCHER.BO,
Diamines & Chemicals Ltd,BSE,DIAMINESQ.BO,-14.48
Dharamsi Morarji Chemical Co. Ltd.,BSE,DHARAMSI.BO,-10.95
Clariant Chemicals (India) Limited,NSI,CLNINDIA.NS,-30.05
Chromatic India Limited,NSI,CHROMATIC.NS,
Chordia Food Products Limited,BSE,CHORDIA.BO,2.17
Chartered Logistics Ltd.,BSE,CHLOGIST.BO,-22.91
Chitradurga Spintex Limited,BSE,CHITRTX.BO,
Cheviot Co. Ltd.,BSE,CHEVIOT.BO,-12.62
Chaman Lal Setia Exports Ltd.,BSE,CHAMANSEQ.BO,-14.89
Rajshree Sugars and Chemicals Limited,NSI,RAJSREESUG.NS,-49.7
Chemo Pharma Laboratories Ltd.,BSE,CHEMOPH.BO,
SARANG CHEMICALS LTD.,BSE,SARCHEM.BO,
DHARANI SUGARS & CHEMICALS LTD,BSE,DHARSUGAR.BO,-53.76
ISHAN DYES & CHEMICALS LTD.,BSE,ISHANCH.BO,
Daikaffil Chemicals India Limited,BSE,DAIKAFFI.BO,-30.57
Thirumalai Chemicals Limited,NSI,TIRUMALCHM.NS,-39.45
Caprolactam Chemicals Limited,BSE,CAPRO.BO,
MANGALORE CHEMICALS & FERTILIZ,BSE,MANGCHEFER.BO,4.29
Lime Chemicals Limited,BSE,LIMECHM.BO,
Choksi Laboratories Ltd,BSE,CHOKSILA.BO,9.04
FUTURISTIC OFFSHORE SERVICES &,BSE,FOSCL.BO,
CHD Chemicals Limited,BSE,CHDCHEM.BO,
CHENNAI FERROUS INDUSTRIES LIM,BSE,CHENFERRO.BO,
Choice International Limited,BSE,CHOICEIN.BO,-10.32
CHOWGULE STEAMSHIPS LTD.,BSE,CHOWGULSTM.BO,-5.07
THIRUMALAI CHEMICALS LTD.,BSE,TIRUMALCHM.BO,-39.48
Pratiksha Chemicals Limited,BSE,PRATIKSH.BO,
IOL CHEMICALS & PHARMACEUTICAL,BSE,IOLCP.BO,-32.98
CHEMTECH INDUSTRIAL VALVES LTD,BSE,CHEMTECH.BO,
Fine-Line Circuits Limited,BSE,FINELINE.BO,
Cipla Limited,NSI,CIPLA.NS,-15.69
Cipla Limited,BSE,CIPLA.BO,-16.55
Cindrella Hotels Ltd.,BSE,CINDHO.BO,-21.6
CIL Securities Limited,BSE,CILSEC.BO,
CIGNITI TECHNOLOGI INR10,NSI,CIGNITITEC.NS,
Cinevista Limited,NSI,CINEVISTA.NS,-69.36
MAHINDRA CIE AUTOMOTIVE LIMITE,BSE,MAHINDCIE.BO,-30.81
SHRIRAM CITY UNION FINANCE LTD,BSE,SHRIRAMCIT.BO,-20.02
Mahindra CIE Automotive Limited,NSI,MAHINDCIE.NS,-29.94
Opto Circuits (India) Ltd,NSI,OPTOCIRCUI.NS,-19.63
City Online Services Limited,BSE,CITYONLINE.BO,
Cineline India Limited,NSI,CINELINE.NS,-33.33
Cityman Ltd,BSE,CITYMAN.BO,
VISION CINEMAS LTD.,BSE,VISIONCINE.BO,-23.79
Shriram City Union Finance Limited,NSI,SHRIRAMCIT.NS,-20.38
CIL NOVA PETROCHEMICALS LTD.,BSE,CNOVAPETRO.BO,0.93
CITY UNION BANK LTD.,BSE,CUB.BO,-16.96
CINELINE INDIA LIMITED,BSE,CINELINE.BO,-33.63
TARRIF CINE & FINANCE LTD.,BSE,TARCF.BO,
CIGNITI TECHNOLOGIES LTD.,BSE,CIGNITI.BO,-21.77
CINEVISTA LTD.,BSE,CINEVISTA.BO,-67.74
Cistro Telelink Ltd,BSE,CISTRO.BO,
Clio Infotech Limited,BSE,CLIOINFO.BO,
The Indian Card Clothing Company Limited,NSI,INDIANCARD.NS,-24.84
Kewal Kiran Clothing Limited,BSE,KKCL.BO,-32.66
INDIAN CARD CLOTHING CO.LTD.,BSE,INDIANCARD.BO,-23.97
Kewal Kiran Clothing Limited,NSI,KKCL.NS,-31.68
CLARIANT CHEMICALS (INDIA) LTD,BSE,CLNINDIA.BO,-30.72
CLASSIC ELECTRICALS LTD.,BSE,CLASELE.BO,
CMI Limited,BSE,CMI.BO,-12.6
Chennai Meenakshi Multispeciality Hospital Ltd.,BSE,CMMHOSP.BO,32.64
CNI Research Ltd,BSE,CNIRESLTD.BO,-3.79
Goldman Sachs Mutual Fund - Goldman Sachs CNX Nifty Shariah Index Exchange Traded Scheme,BSE,SHARIABEES.BO,
CAPTAIN POLYPLAST LTD,BSE,CPL.BO,
Goldman Sachs CPSE ETF,NSI,CPSEETF.NS,
Ganesh Housing Corporation Limited,NSI,GANESHHOUC.NS,-38.69
CPSE ETF,BSE,CPSEETF.BO,
Cressanda Solutions Ltd.,BSE,CRESSAN.BO,
HARIG CRANKSHAFTS LTD.,BSE,HARCR.BO,
Jayabharat Credit Ltd,BSE,JAYBHCR.BO,
Creative Eye Limited,NSI,CREATIVEYE.NS,-42.05
Morganite Crucible India Ltd,BSE,MORGANITE.BO,-43.51
CRISIL Limited,NSI,CRISIL.NS,-27.42
Super Crop Safe Ltd,BSE,SUCROSA.BO,-4.72
Sharda Cropchem Limited,NSI,SHARDACROP.NS,
Creative Eye Ltd.,BSE,CREATIVE.BO,
CREST,BSE,CREST.BO,-26.66
Cranex Limited,BSE,CRANEX.BO,-4.7
SATIN CREDITCARE NETWORK LIMIT,BSE,SATIN.BO,
CRANES SOFTWARE INTERNATIONAL,BSE,CRANESSOFT.BO,-25.18
Crane Infrastructure Limited,BSE,CRANEINFRA.BO,
Oracle Credit Limited,BSE,ORACLECR.BO,
CREATIVE EYE LTD.,BSE,CREATIVEYE.BO,-27.33
Satin Creditcare Network Limited,NSI,SATIN.NS,
Crestchem Limited,BSE,CRSTCHM.BO,
Sharda Cropchem Limited,BSE,SHARDACROP.BO,
Punjab Chemicals and Crop Protection Limited,NSI,PUNJABCHEM.NS,-26.65
BAYER CROPSCIENCE LTD.,BSE,BAYERCROP.BO,2.76
Gujarat Credit Corporation Limited,BSE,GUJCRED.BO,
United Credit Ltd,BSE,UNITDCR.BO,-11.43
CRISIL Limited,BSE,CRISIL.BO,-28.25
Gujarat Craft Industries Ltd.,BSE,GUJCRAFT.BO,-14.92
Crest Ventures Limited,NSI,CREST.NS,-32.95
Jhaveri Credits & Capital Ltd.,BSE,JHACC.BO,
Bayer CropScience Limited,NSI,BAYERCROP.NS,2.58
Market Creators Limited,BSE,MKTCREAT.BO,
Cravatex Limited,BSE,CRAVATEX.BO,-46.92
Continental Securities Limited,BSE,CSL.BO,
CSL Finance Limited,BSE,CSLFINANCE.BO,19.82
CAPITAL TRADE LINKS LTD,BSE,CTL.BO,
Cambridge Technology Enterprises Limited,BSE,CTE.BO,-37.33
Cambridge Technology Enterprises Limited,NSI,CTE.NS,-34.15
CUMMINS INDIA LTD.,BSE,CUMMINSIND.BO,-31.13
CUBEX TUBINGS LTD.,BSE,CUBEXTUB.BO,-17.86
Cupid Trades & Finance Ltd.,BSE,CUPIDTR.BO,
Cubical Financial Services Ltd.,BSE,CUBIFIN.BO,-10.15
FIRST CUSTODIAN FUND (INDIA) L,BSE,1STCUS.BO,
Cubex Tubings Limited,NSI,CUBEXTUB.NS,-34.21
Cummins India Limited,NSI,CUMMINSIND.NS,-30.76
CyberTech Systems and Software Limited,NSI,CYBERTECH.NS,-20.99
Cybele Industries Ltd,BSE,CYBELEIND.BO,27.34
Everest Kanto Cylinder Limited,BSE,EKC.BO,-58.45
Cyberscape Multimedia Ltd.,BSE,CYBERSC.BO,
CYIENT LIMITED,BSE,CYIENT.BO,-4.97
Cyber Media (India) Limited,NSI,CYBERMEDIA.NS,-27.03
GUJARAT CYPROMET LTD.,BSE,GUJCYPROM.BO,
Rajasthan Cylinders & Containe,BSE,RCCL.BO,
Cyient Limited,NSI,CYIENT.NS,-4.75
Dabur India Ltd.,BSE,DABUR.BO,8.44
Coffee Day Enterprises Limited,NSI,COFFEEDAY.NS,
DATAPRO INFORMATION TECHNOLOGY,BSE,DATAPRO.BO,
Dazzel Confindive Ltd.,BSE,DAZZEL.BO,
Hathway Cable & Datacom Limited,NSI,HATHWAY.NS,-22.91
DATAMATICS GLOBAL SERVICES LTD,BSE,DATAMATICS.BO,-0.54
Darjeeling Ropeway Company Lim,BSE,DARJEELING.BO,
Sugal & Damani Share Brokers Ltd,BSE,SUGALDAM.BO,41.8
International Data Management Ltd,BSE,IDM.BO,
UMANG DAIRIES INR5,NSI,UMANGDAIRY.NS,
LT Foods Limited,BSE,DAAWAT.BO,-33.41
DAMODAR INDUSTRIES LTD.,BSE,DAMOINDUS.BO,-15.68
Umang Dairies Ltd,BSE,UMANGDAIR.BO,-5.14
Dalal Street Investments Limited,BSE,DSINVEST.BO,
LT Foods Limited,NSI,DAAWAT.NS,-33.25
Modern Dairies Limited,BSE,MODAIRY.BO,-43.0
DATAR SWITCHGEAR LTD.,BSE,DATARSW-B.BO,
Som Datt Finance Corp Ltd,BSE,SODFC.BO,23.02
Poona Dal & Oil Industries Ltd.,BSE,POONADAL.BO,1.58
Daulat Securities Ltd,BSE,DAULAT.BO,
Datamatics Global Services Limited,NSI,DATAMATICS.NS,-0.17
DB Realty Ltd,NSI,DBREALTY.NS,-7.79
DB (INTERNATIONAL) STOCK BROKE,BSE,DBSTOCKBRO.BO,-29.32
D. B. Corp Limited,NSI,DBCORP.NS,-9.09
DB Realty Ltd,BSE,DBREALTY.BO,-7.52
DCW Limited,NSI,DCW.NS,-14.85
DCM Limited,NSI,DCM.NS,-30.89
DCM SHRIRAM INDUSTRIES LTD.,BSE,DCMSRMIND.BO,-34.94
DCM FINANCIAL SERVICES LTD.,BSE,DCMFINSERV.BO,-11.97
DCM SHRIRAM LIMITED,BSE,DCMSHRIRAM.BO,-7.62
DCB Bank Limited,NSI,DCBBANK.NS,-31.23
DCB BANK LIMITED,BSE,DCBBANK.BO,-31.41
DCM Ltd.,BSE,DCM.BO,-30.68
DCM Shriram Limited,NSI,DCMSHRIRAM.NS,-8.94
DCW Limited,BSE,DCW.BO,-15.35
Devine Impex Limited,BSE,DEVINE.BO,
Dharti Proteins Ltd,BSE,DEVIKA.BO,
De Nora India Limited,BSE,DENORA.BO,-26.68
Delta Corp Limited,NSI,DELTACORP.NS,-25.17
Deccan Polypacks Ltd.,BSE,DECPO.BO,
Deccan Gold Mines Ltd,BSE,DECNGOLD.BO,-35.98
Deepak Fertilisers And Petrochemicals Corporation Limited,BSE,DEEPAKFERT.BO,-16.76
HIL Limited,NSI,HIL.NS,-19.46
GLOBUS CONSTRUCTORS & DEVELOPE,BSE,GLOBUSCON.BO,-41.49
Nandan Denim Limited,NSI,NDL.NS,-27.12
Indtradeco Limited,BSE,INTRA.BO,
DFM Foods Limited,BSE,DFM.BO,5.77
Dhunseri Investments Limited,NSI,DHUNINV.NS,-36.17
Dhanlaxmi Fabrics Ltd.,BSE,DHANFAB.BO,51.36
DHUNSERI TEA & IND INR10,NSI,DTIL.NS,
Dhunseri Tea & Industries Ltd,BSE,DHUNTEAIND.BO,
DHAMPUR SUGAR (KASHIPUR) LTD.,BSE,DHAMSUGR.BO,
Dharani Sugars and Chemicals Limited,NSI,DHARSUGAR.NS,-59.68
Dhampure Speciality Sugars Ltd.,BSE,DHAMPURE.BO,-18.21
DHAMPUR SUGAR MILLS LTD.,BSE,DHAMPURSUG.BO,-35.22
DHUNSERI INVESTMENTS LTD.,BSE,DHUNINV.BO,-29.31
Dharani Finance Ltd.,BSE,DHARFIN.BO,10.16
D&H INDIA LTD,BSE,DHINDIA.BO,-21.09
Dhampur Sugar Mills Limited,NSI,DHAMPURSUG.NS,-35.6
Dhanlaxmi Bank Limited,BSE,DHANBANK.BO,-50.35
DHANADA CORPORATION LTD.,BSE,DHANADACO.BO,-0.96
Dhanalaxmi Roto Spinners Ltd,BSE,DHANROTO.BO,10.91
DHP India Ltd,BSE,DHPIND.BO,18.72
Dhabriya Polywood Limited,BSE,DHABRIYA.BO,
Dhoot Industrial Finance Ltd.,BSE,DHOOTIN.BO,-3.42
Dhanlaxmi Bank Limited,NSI,DHANBANK.NS,-49.31
Dish TV India Limited,NSI,DISHTV.NS,-42.3
Disa India Ltd,BSE,DISAQ.BO,5.15
Diamond Power Infrastructure Limited,NSI,DIAPOWER.NS,-52.99
Diana Tea Company Limited,BSE,DIANATEA.BO,-17.98
TRILOGIC DIGITAL MEDIA LTD.,BSE,TRILOGIC.BO,
Medinova Diagnostic Services Limited,BSE,MEDINOV.BO,
Mini Diamonds (India) Limited,BSE,MINID.BO,
GOENKA DIAMOND & JEWELS LTD.,BSE,GOENKA.BO,21.67
JUST DIAL LTD.,BSE,JUSTDIAL.BO,
Divi's Laboratories Limited,BSE,DIVISLAB.BO,-18.44
Ravi Kumar Distilleries Limited,NSI,RKDL.NS,-43.74
PIONEER DISTILLERIES LTD.,BSE,PIONDIST.BO,-12.83
DIC INDIA LTD.,BSE,DICIND.BO,-13.07
Sovereign Diamonds Ltd,BSE,SOVERDIA.BO,
Sheetal Diamonds Ltd,BSE,SHEETAL.BO,
Chambal Breweries & Distilleries Ltd,BSE,CHMBBRW.BO,1.98
DIC India Limited,NSI,DICIND.NS,-15.17
SOM DISTILLERIES & BREWERIES L,BSE,SDBL.BO,-22.92
Gujchem Distillers India Ltd,BSE,GUJCMDS.BO,
Pioneer Distilleries Limited,NSI,PIONDIST.NS,-9.63
PROFESSIONAL DIAMONDS LTD.,BSE,PROFDIA.BO,
Dish TV India Limited,BSE,DISHTV.BO,-42.54
Divi's Laboratories Limited,NSI,DIVISLAB.NS,-18.67
Divyashakti Granites Ltd.,BSE,DIVSHKT.BO,2.83
DILIGENT INDUSTRIES LTD.,BSE,DILIGENT.BO,
RAVI KUMAR DISTILLERIES LTD.,BSE,RKDL.BO,-45.92
Sunraj Diamond Exports Ltd.,BSE,SUNRAJDI.BO,-2.69
DLF Limited,NSI,DLF.NS,8.6
Delton Cables Limited,BSE,DLTNCBL.BO,-15.29
D-LINK (INDIA) LTD,BSE,DLINKINDIA.BO,-20.62
D-Link (India) Limited,NSI,DLINKINDIA.NS,-20.63
Donear Industries Limited,NSI,DONEAR.NS,-18.09
Donear Industries Limited,BSE,DONEAR.BO,-30.23
Dolphin Medical Services Ltd.,BSE,DOLPHMED.BO,-27.84
Dolphin Offshore Enterprises (India) Limited,NSI,DOLPHINOFF.NS,
DPL,BSE,DPL.BO,-36.81
DQ Entertainment (International) Limited,NSI,DQE.NS,
Parenteral Drugs (India) Limited,NSI,PDPL.NS,
Kilitch Drugs (India) Limited,NSI,KILITCH.NS,-47.32
DREDGING CORPORATION OF INDIA,BSE,DREDGECORP.BO,-65.79
KILITCH DRUGS (INDIA) LTD.,BSE,KILITCH.BO,-46.72
United Drilling Tools Ltd,BSE,UNIDT.BO,25.07
Dr. Lal PathLabs Limited,NSI,LALPATHLAB.NS,
Mangalam Drugs & Organics Limited,NSI,MANGALAM.NS,-8.6
Dredging Corporation of India Limited,NSI,DREDGECORP.NS,-65.8
Jindal Drilling & Industries Limited,NSI,JINDRILL.NS,-33.0
Dr. Lal Pathlabs Limited,BSE,LALPATHLAB.BO,
Godavari Drugs Ltd.,BSE,GODAVARI.BO,-36.56
Concord Drugs Limited,BSE,CONCORD.BO,
Dr. Reddy's Laboratories Ltd.,BSE,DRREDDY.BO,10.6
Jindal Drilling & Industries Limited,BSE,JINDRILL.BO,-32.75
DYNACONS SYSTEMS & SOLUTIONS L,BSE,DSSL.BO,-5.78
D.S. Kulkarni Developers Limited,NSI,DSKULKARNI.NS,
Dynacons Systems & Solutions Limited,NSI,DSSL.NS,-3.83
Duro Pack Limited,BSE,DUROPACK.BO,
Duke Offshore Ltd,BSE,DUKEOFS.BO,-7.74
Dutron Polymers Limited,BSE,DUTRON.BO,1.68
Dwarikesh Sugar Industries Limited,NSI,DWARKESH.NS,-13.98
Dwarikesh Sugar Industries Limited,BSE,DWARKESH.BO,-13.99
Dynemic Products Limited,BSE,DYNPRO.BO,-51.76
Dynavision Ltd.,BSE,DYNAVSN.BO,
Dynamic Portfolio Management & Services Ltd.,BSE,DYNAMICP.BO,
Dynamatic Technologies Limited,NSI,DYNAMATECH.NS,-31.31
DYNAMATIC TECHNOLOGIES LTD.,BSE,DYNAMATECH.BO,-31.55
Eastern Treads Ltd.,BSE,EASTRED.BO,-7.9
The Great Eastern Shipping Company Limited,NSI,GESHIP.NS,-25.85
The Great Eastern Shipping Company Limited,BSE,GESHIP.BO,-25.75
Easun Reyrolle Limited,NSI,EASUNREYRL.NS,-35.15
Eastern Silk Industries Limited,NSI,EASTSILK.NS,-20.64
SHARMA EAST INDIA HOSPITALS &,BSE,SHARMEH.BO,
NORTH EASTERN CARRYING CORPORA,BSE,NECCLTD.BO,1.66
Mathew Easow Research Securities Ltd.,BSE,MATHEWE.BO,-29.82
Edelweiss ETF - Nifty Bank,NSI,EBANK.NS,
eClerx Services Limited,NSI,ECLERX.NS,3.8
eClerx Services Limited,BSE,ECLERX.BO,3.88
"Ecoboard Industries, Ltd.",BSE,ECOBOAR.BO,-15.59
Vikas EcoTech Limited,BSE,VIKASECO.BO,-1.48
Vikas EcoTech Limited,NSI,VIKASECO.NS,-0.52
ECO RECYCLING LTD.,BSE,ECORECO.BO,15.9
GANESHA ECOSPHERE LTD.,BSE,GANECOS.BO,-3.03
Ecoplast Limited,BSE,ECOPLAST.BO,2.65
Ganesha Ecosphere Limited,NSI,GANECOS.NS,
Econo Trade (India) Limited,BSE,ETIL.BO,
Info Edge (India) Limited,BSE,NAUKRI.BO,-8.41
Educomp Solutions Limited,NSI,EDUCOMP.NS,-34.73
Edelweiss Financial Services Limited,NSI,EDELWEISS.NS,-40.9
USHA MARTIN EDUCATION & SOLUTI,BSE,UMESLTD.BO,-39.02
Remi Edelstahl Tubulars Ltd,BSE,REMIEDEL.BO,-1.47
Edelweiss Financial Services Limited,BSE,EDELWEISS.BO,-41.08
NAVNEET EDUCATION LIMITED,BSE,NAVNETEDUL.BO,-18.1
MT Educare Limited,NSI,MTEDUCARE.NS,-39.23
VJTF EDUSERVICES LTD.,BSE,VJTFEDU.BO,
MT EDUCARE LTD.,BSE,MTEDUCARE.BO,-37.95
Educomp Solutions Limited,BSE,EDUCOMP.BO,-29.63
Info Edge (India) Limited,NSI,NAUKRI.NS,-7.32
Navneet Education Limited,NSI,NAVNETEDUL.NS,-17.56
SKM EGG PRODUCTS EXPORT (INDIA,BSE,SKMEGGPROD.BO,
SKM Egg Products Export (India) Limited,NSI,SKMEGGPROD.NS,-38.77
Eicher Motors Limited,NSI,EICHERMOT.NS,-25.83
Eicher Motors Ltd.,BSE,EICHERMOT.BO,-25.95
EIH Limited,NSI,EIHOTEL.NS,-6.82
Eimco Elecon (India) Limited,NSI,EIMCOELECO.NS,-31.41
E.I.D.-Parry (India) Limited,NSI,EIDPARRY.NS,-29.58
EIH LTD.,BSE,EIHOTEL.BO,-8.29
EIMCO ELECON (INDIA) LTD.,BSE,EIMCOELECO.BO,-30.05
Ekam Leasing & Finance Company Ltd,BSE,EKAMLEA.BO,
Salzer Electronics Limited,BSE,SALZER.BO,-30.82
Rexnord Electronics and Controls Limited,BSE,REXNORD.BO,-8.87
Precision Electronics Ltd.,BSE,PRECISIO.BO,-6.98
Envair Electrodyne Ltd.,BSE,ENVAIREL.BO,-28.82
ELGI Equipments Limited,NSI,ELGIEQUIP.NS,-9.67
Elegant Marbles & Grani Industries Ltd.,BSE,ELEMARB.BO,-10.13
Trend Electronics Ltd,BSE,TRENDELEC.BO,
PG ELECTROPLAST LTD.,BSE,PGEL.BO,-21.81
TVS Electronics Limited,NSI,TVSELECT.NS,-24.61
SCHNEIDER ELECTRIC INFRASTRUCT,BSE,SCHNEIDER.BO,-14.5
Magna Electro Castings Ltd.,BSE,MAGNAELQ.BO,-19.12
Elecon Engineering Company Limited,BSE,ELECON.BO,-44.6
Elango Industries Ltd.,BSE,ELANGO.BO,
TVS ELECTRONICS LTD.,BSE,TVSELECT.BO,-25.12
Lakshmi Electrical Control Systems Ltd,BSE,LAKSELEC.BO,-38.52
MIRC Electronics Limited,NSI,MIRCELECTR.NS,-35.35
KIRLOSKAR ELECTRIC COMPANY LTD,BSE,KECL.BO,-15.18
GUJARAT PERSTORP ELECTRONICS L,BSE,GUJPE.BO,
Eon Electric Limited,NSI,EON.NS,
ELECTROSTEEL CASTINGS LTD.,BSE,ELECTCAST.BO,-25.38
SHREE GANESH ELASTOPLAST LTD.,BSE,SHGANEL.BO,
TOYAMA ELECTRIC LTD.,BSE,TOYAMAQ.BO,
Elnet Technologies Ltd.,BSE,ELNET.BO,-21.96
ELECTROTHERM (INDIA) LTD.,BSE,ELECTHERM.BO,-16.25
Bajaj Electricals Limited,NSI,BAJAJELEC.NS,-27.1
Rasi Electrodes Ltd.,BSE,RASIELEC.BO,-8.03
ELECTREX (INDIA) LTD.,BSE,ELEXT.BO,
BAJAJ ELECTRICALS LTD.,BSE,BAJAJELEC.BO,-27.16
Elixir Capital Limited,BSE,ELIXIR.BO,-7.26
India Nippon Electricals Limited,NSI,INDNIPPON.NS,-9.2
Electrotherm (India) Limited,NSI,ELECTHERM.NS,-16.12
El Forge Ltd.,BSE,ELFORGE.BO,
Trishakti Electronics & Industries Ltd.,BSE,TRISHAKT.BO,
Rural Electrification Corporation Limited,BSE,RECLTD.BO,-21.85
Elgi Rubber Company Limited,NSI,ELGIRUBCO.NS,-10.97
Tata Elxsi Limited,BSE,TATAELXSI.BO,24.66
Kirloskar Electric Company Limited,NSI,KECL.NS,-15.78
Pan Electronics India Ltd.,BSE,PANELEC.BO,
PG Electroplast Limited,NSI,PGEL.NS,-22.3
ELPRO INTERNATIONAL LTD.,BSE,ELPROINTL.BO,-20.52
Elecon Engineering Company Limited,NSI,ELECON.NS,-45.94
MAESTROS ELECTRONICS & TELECOM,BSE,METSL.BO,
INDIA NIPPON ELECTRICALS LTD.,BSE,INDNIPPON.BO,-8.09
ELGI Equipments Limited,BSE,ELGIEQUIP.BO,-9.56
ELANTAS Beck India Limited,BSE,ELANTAS.BO,-34.12
SM Energy Teknik & Electronics Ltd.,BSE,SMENER.BO,
MIRC ELECTRONICS LTD.,BSE,MIRCELECTR.BO,-35.13
LALIT POLYMERS & ELECTRONICS L,BSE,LALITPL.BO,
SALZER ELECTRONICS INR10,NSI,SALZERELEC.NS,
Empire Industries Limited,BSE,EMPIND.BO,-18.67
Emami Paper Mills Ltd.,BSE,EMAMIPAP.BO,-15.34
EMCO Limited,NSI,EMCO.NS,
PIONEER EMBROIDERIES LTD.,BSE,PIONEEREMB.BO,-22.88
EMAMI LTD.,BSE,EMAMILTD.BO,-11.24
Pioneer Embroideries Limited,NSI,PIONEEREMB.NS,-21.47
EMA India Ltd.,BSE,EMAINDIA.BO,
Emami Limited,NSI,EMAMILTD.NS,-11.82
Emmbi Industries Limited,NSI,EMMBI.NS,-20.47
EMMBI INDUSTRIES LTD,BSE,EMMBI.BO,-22.94
Emerald Leasing Finance & Inve,BSE,EMERALD.BO,
Emkay Global Financial Services Limited,NSI,EMKAY.NS,-5.49
EMKAY GLOBAL FINANCIAL SERVICE,BSE,EMKAY.BO,-6.6
EMAMI INFRASTRUCTURE LTD.,BSE,EMAMIINFRA.BO,-32.92
EMED.COM TECHNOLOGIES LTD,BSE,EMEDTECH.BO,
EMPOWER INDIA LTD.,BSE,EMPOWER.BO,
SWELECT ENERGY SYSTEMS LIMITED,BSE,SWELECTES.BO,-14.16
Swaraj Engines Ltd.,BSE,SWARAJENG.BO,-31.04
Sir Shadi Lal Enterprises Limited,BSE,SSLEL.BO,-27.46
Shemaroo Entertainment Limited,NSI,SHEMAROO.NS,
Shaily Engineering Plastics Limited,BSE,SHAILY.BO,
Sadbhav Engineering Limited,NSI,SADBHAV.NS,-36.3
"Sadbhav Engineering, Ltd.",BSE,SADBHAV.BO,-37.15
Religare Enterprises Limited,NSI,RELIGARE.NS,-48.72
PTL Enterprises Limited,BSE,PTL.BO,-22.1
Patel Engineering Limited,NSI,PATELENG.NS,-44.47
Entertainment Network (India) Limited,NSI,ENIL.NS,-33.07
Entertainment Network (India) Ltd.,BSE,ENIL.BO,-34.75
Encore Software Ltd.,BSE,ENCORE.BO,
TALBROS ENGINEERING LIMITED,BSE,TALBROSENG.BO,
Karma Energy Limited,NSI,KARMAENG.NS,-20.75
Enterprise International Limited,BSE,ENTRINT.BO,5.81
TEXMACO RAIL & ENGINEERING LTD,BSE,TEXRAIL.BO,-27.83
A2Z Infra Engineering Limited,NSI,A2ZINFRA.NS,-71.36
Suzlon Energy Limited,BSE,SUZLON.BO,-17.18
KESAR ENTERPRISES LTD.,BSE,KESARENT.BO,-3.24
Meenakshi Enterprises Ltd.,BSE,MEL.BO,
VASCON ENGINEERS LTD,BSE,VASCONEQ.BO,-32.67
Sita Enterprises Limited,BSE,SITAENT.BO,22.28
Epsom Properties Ltd,BSE,EPSOMPRO.BO,
Raunaq EPC International Limit,BSE,RAUNAQEPC.BO,
Epic Energy Ltd,BSE,EPIC.BO,-16.73
Revathi Equipment Limited,NSI,REVATHI.NS,-14.33
REVATHI EQUIPMENT LTD.,BSE,REVATHI.BO,-13.12
Loyal Equipments Limited,BSE,LOYAL.BO,
Eros International Media Limited,NSI,EROSMEDIA.NS,-46.13
EROS INTERNATIONAL MEDIA LTD.,BSE,EROSMEDIA.BO,-46.27
ERP Soft Systems Ltd,BSE,ERPSOFT.BO,
Essar Shipping Limited,NSI,ESSARSHPNG.NS,-39.8
Escorts Limited,NSI,ESCORTS.NS,-12.39
Escorts Limited,BSE,ESCORTS.BO,-12.23
ESAB India Limited,NSI,ESABINDIA.NS,-24.51
PRESTIGE ESTATES PROJECTS LTD.,BSE,PRESTIGE.BO,-15.22
ESQUIRE MONEY GUARANTEES LTD.,BSE,ESQRMON.BO,
Ester Industries Limited,NSI,ESTER.NS,-21.21
HB Estate Developers Ltd.,BSE,HBESD.BO,-30.12
ESTER INDUSTRIES LTD.,BSE,ESTER.BO,-19.95
ESCORTS FINANCE LTD.,BSE,ESCORTSFIN.BO,-36.05
ESSAR SHIPPING LTD.,BSE,ESSARSHPNG.BO,-40.75
COCHIN MALABAR ESTATES & INDUS,BSE,COCHMAL.BO,
